Date,Open,High,Low,Close,Volume,Symbol,ADX,DITrend,SMA200,EMA50,EMA20,CCI,RSI,MA_Trend,MADI_Trend,TMA21_50_X,TodayPrice,marketCap,GEM_Rank,CountryName,IndustrySector,High52,Low52,Pct2H52,PctfL52,RSIUturnTypeOld,TrendReversal_Rules,TrendReversal_ML,RSIUpTrend,LastTrendDays,LastTrendType,Trend,ScanDate,SignalClassifier_Rules,SignalClassifier_ML,SwingScore
2025-10-30,5.27,5.48,4.97,5.11,5753602,ABAT,39.83292996898484,Bull,2.240785499999994,4.7940550316265895,5.72875955633338,-72.60028176090792,47.572299619280535,Nil,Bull,0,3.6,473.95828,3871,USA,Metals & Mining,11.49,0.73,68.66840731070496,79.72222222222223,ERR_NO_TREND,BullishReversalWeak,NoReversal,0,1,Reversal_Down,Bull[PullbackInBull],2025-11-17 05:05:29,2,-3,6
2025-10-30,71.75,73.515,71.5001,71.67,719433,ABCB,15.705513715235352,Bear,65.18195000000007,72.39212221495293,72.98008326353177,-66.24836477787122,44.89201377879091,Nil,Nil,0,72.89,4999.6387,232,USA,Banking,76.58,48.27,4.818490467484981,33.77692413225408,ERR_NO_TREND,NoReversal,NoReversal,0,-3,Continuation,Bull[Volatile],2025-11-17 05:05:36,2,-2,-2
2025-10-30,227.05,229.65,226.41,228.2,5020654,ABBV,25.542545110050153,Bull,199.31555000000014,221.55215388775375,227.82079988946225,-51.77131681363131,52.9452109591239,Bull,Bull,0,232.36,383115.97,1850,USA,Biotechnology,244.81,163.81,5.085576569584571,29.50163539335514,ERR_NO_TREND,NoReversal,NoReversal,0,-2,Reversal_Up,Bull[PullbackInBull],2025-11-17 05:05:38,3,-1,21
2025-10-30,4.97,5.41,4.94,5.08,3907566,ABEO,17.33219380113369,Bear,5.7870499999999945,5.703126830494364,5.404913327873416,-191.44353686678133,37.069605312960064,Bear,Bear,0,4.45,232.80457,2774,USA,Biotechnology,7.5401,3.9328,40.982215089985544,11.622471910112363,ERR_NO_TREND,NoReversal,NoReversal,0,-2,Reversal_Up,Bear[Volatile],2025-11-17 05:05:39,2,2,2
2025-10-30,2.27,2.325,2.24,2.3,129866890,ABEV,11.42627617836831,Bull,2.2558000000000002,2.2342445197063157,2.2165187339953665,192.0771716943593,60.007723400031075,Nil,Nil,0,2.55,0.0,,USA,,2.635,1.76,3.2258064516129004,30.980392156862735,ERR_NO_TREND,NoReversal,NoReversal,0,-2,Reversal_Up,Neutral[Volatile],2025-11-17 05:05:43,-2,0,-12
2025-10-30,5.54,5.605,5.34,5.36,3883176,ABCL,23.805045072322216,Bull,3.552725000000002,5.160993177318989,5.562041124958709,-132.87739134167137,47.640543749311405,Nil,Bull,0,3.69,1401.5264,3677,USA,Life Sciences Tools & Services,6.515,1.8906,43.36147352264006,48.764227642276424,ERR_NO_TREND,NoReversal,NoReversal,0,-3,Continuation,Bull[TrendingUp],2025-11-17 05:05:44,2,-4,-9
2025-10-30,234.46,241.975,233.96,238.22,313191,ABG,12.436197597114285,Bear,244.1633,243.0981373462982,242.0503156747502,-97.18820176146748,44.90107051829904,Bear,Bear,0,222.09,4520.902,947,USA,Retail,312.56,201.68,28.944842590222674,9.189968030978434,BullishReversal[Weak],NoReversal,NoReversal,0,3,Continuation,Neutral[Volatile],2025-11-17 05:05:51,2,1,11
2025-10-30,5.35,5.47,5.07,5.09,519217,ABL,11.705638759218468,Bear,6.796925000000004,5.9070205221331005,5.663177951463458,-170.55495686800555,35.43515550336973,Bear,Bear,0,6.55,517.69073,1449,USA,Insurance,9.61,4.6,31.841831425598333,29.77099236641222,ERR_NO_TREND,NoReversal,NoReversal,0,1,Reversal_Down,Bear[Volatile],2025-11-17 05:05:52,-4,-4,-50
2025-10-30,125.47,128.275,125.26,126.34,4052037,ABNB,16.778027171870658,Bull,129.23149999999984,125.39553377346328,125.43837210286956,49.550468691854455,54.02654812153864,Bull,Bull,0,122.02,76125.87,1453,USA,"Hotels, Restaurants & Leisure",163.93,99.88,25.565790276337463,18.14456646451401,ERR_NO_TREND,NoReversal,NoReversal,0,-3,Continuation,Neutral[Volatile],2025-11-17 05:05:55,-2,-1,-9
2025-10-30,43.0,43.32,42.45,42.84,457021,ABM,20.878304058719312,Bear,48.520349999999986,45.884591552686516,45.04878044776568,-283.34506133955364,30.09369496172854,Bear+,Bear,0,42.07,2638.5745,1492,USA,Commercial Services & Supplies,58.22,40.85,27.739608381999314,2.8999286902781085,ERR_NO_TREND,NoReversal,NoReversal,0,-4,Continuation,Bear[Volatile],2025-11-17 05:05:56,-4,-2,-35
2025-10-30,4.22,4.32,4.09,4.09,2710818,ABSI,35.20495479144537,Bull,3.1925500000000033,3.5869743617844647,4.106876336435823,-7.9856469706827475,52.7699122901008,Nil,Bull,0,2.82,569.6813,3934,USA,Biotechnology,6.33,2.01,55.45023696682465,28.723404255319153,ERR_NO_TREND,NoReversal,NoReversal,0,-3,Continuation,Bull[TrendingUp],2025-11-17 05:06:04,3,-4,-7
2025-10-30,2.27,2.33,2.19,2.22,117157,ABOS,47.97887120660946,Bull,1.3622219999999994,1.7938360763876384,2.050347679177968,72.78318596646076,60.05184881683752,Bull,Bull,0,1.73,122.96406,4140,USA,Biotechnology,2.738,0.8551,36.81519357195033,50.57225433526011,ERR_NO_TREND,NoReversal,NoReversal,0,-2,Continuation,Bull[TrendingUp],2025-11-17 05:06:07,3,-2,11
2025-10-30,125.14,126.43,124.329,124.67,4877398,ABT,33.50373014178626,Bear,130.82984999999994,130.51521430600678,128.7092288524545,-108.52572473846232,33.46369731037067,Bear,Bear,0,130.59,217306.83,1399,USA,Health Care,141.23,110.86,7.533810097004878,15.108354391607326,ERR_NO_TREND,NoReversal,NoReversal,0,-2,Reversal_Up,Bull[TrendingDown],2025-11-17 05:06:07,2,1,21
2025-10-30,4.58,4.945,4.54,4.84,1887538,ABUS,24.174895279051235,Bull,3.5580500000000046,4.239391095467646,4.455624250285679,221.093503626616,65.45429093472143,Bull+,Bull,0,4.52,854.01764,3461,USA,Biotechnology,5.1,2.705,11.372549019607847,40.15486725663716,ERR_NO_TREND,NoReversal,NoReversal,0,5,Continuation,Bull[Volatile],2025-11-17 05:06:12,4,4,52
2025-10-30,101.25,106.73,99.56,104.29,1749237,ABVX,48.990017824556446,Bull,33.4730725,83.29399857949232,92.60415678556595,219.81248546023338,76.71544130306138,Bull+,Bull,0,110.39,0.0,,USA,,112.5,4.77,1.8755555555555525,95.67895642721261,ERR_NO_TREND,BullishReversalWeak,NoReversal,0,2,Continuation,Bull[TrendingUp],2025-11-17 05:06:17,4,4,61
2025-10-30,2.82,2.98,2.79,2.82,56180,ABVC,10.988588295756037,Bull,1.8916340000000007,2.917750025642919,2.93092379270922,-77.44744480605169,44.03891497119875,Nil,Bull,0,2.92,70.23015,3777,USA,Biotechnology,5.48,0.4,46.71532846715329,86.3013698630137,ERR_NO_TREND,NoReversal,NoReversal,0,-1,Reversal_Up,Bull[Volatile],2025-11-17 05:06:18,2,2,32
2025-10-30,91.98,93.17,91.4,92.25,239414,ACA,9.494874356449433,Bear,89.5633500000001,93.11654073960904,93.01551555120876,-18.803676088443208,46.760205033276556,Bear+,Bear,0,100.48,4964.0923,2171,USA,Construction,113.43,68.11,11.416732786740724,32.21536624203822,ERR_NO_TREND,NoReversal,NoReversal,0,-2,Continuation,Neutral[Volatile],2025-11-17 05:06:21,3,2,18
2025-10-30,22.24,22.88,22.1501,22.74,1190343,ACAD,25.683105126563714,Bull,20.429275000000022,22.374281515809855,21.927954446317123,128.54306599797468,56.83271430623192,Nil,Nil,0,24.02,3686.362,1185,USA,Biotechnology,26.6499,13.4,9.868329712306611,44.21315570358034,ERR_NO_TREND,BearishReversalModerate,NoReversal,0,-2,Reversal_Up,Bull[TrendingDown],2025-11-17 05:06:26,4,2,24
2025-10-30,4.95,4.9599,4.79,4.81,1064927,ACB,21.927270727574577,Bear,4.903774999999991,5.218787627930587,5.228730544137887,-119.48034015814476,39.251460714665825,Nil,Nil,0,4.31,0.0,,USA,,6.9102,3.4216,37.62843333043906,20.61252900232018,ERR_NO_TREND,NoReversal,NoReversal,0,-4,Continuation,Bull[Volatile],2025-11-17 05:06:29,2,-3,-9
2025-10-30,3.87,3.945,3.87,3.91,360499,ACCO,18.494707607257755,Bear,4.09519999999999,3.9532966048702196,3.9716192778868,-31.272505406744433,46.027779908975795,Nil,Nil,0,3.42,325.39142,1280,USA,Commercial Services & Supplies,6.32,3.32,45.88607594936709,2.92397660818714,ERR_NO_TREND,NoReversal,NoReversal,0,-3,Continuation,Bear[Volatile],2025-11-17 05:06:31,-3,-1,-24
2025-10-30,5.15,5.555,5.01,5.27,2557910,ACDC,22.456199413838963,Bull,6.228200000000002,4.397061916418489,4.256875143668489,245.60756616076506,72.13713744196252,Nil,Nil,0,3.82,953.1911,3206,USA,Energy,10.7,3.43,64.29906542056074,10.209424083769624,ERR_NO_TREND,NoReversal,NoReversal,0,2,Reversal_Down,Neutral[ShortTrend],2025-11-17 05:06:33,-2,-2,-18
2025-10-30,9.99,10.24,9.93,9.97,259547,ACEL,29.72780950364822,Bear,11.198249999999994,10.826944335893371,10.449539639607579,-160.83359976041805,31.251397796874436,Bear+,Bear,0,10.27,822.92664,1484,USA,"Hotels, Restaurants & Leisure",13.2747,9.015,22.634786473517288,12.220058422590064,BearishReversal[Weak],NoReversal,NoReversal,0,-5,Continuation,Bear[TrendingDown],2025-11-17 05:06:38,-4,-3,-57
2025-10-30,0.7733,0.8098,0.754,0.7794,1626648,ACET,21.01412162460341,Bear,0.7694404999999968,0.8437852271739825,0.8791720637678794,-161.49656219305302,40.85862074911002,Nil,Nil,0,0.6623,105.72281,2,USA,Biotechnology,1.21,0.4471,45.26446280991735,32.492828023554274,ERR_NO_TREND,NoReversal,NoReversal,0,-2,Reversal_Up,Bear[Volatile],2025-11-17 05:06:40,2,3,9
2025-10-30,23.54,25.43,23.54,24.6,6591,ACFN,15.583219804479532,Bear,20.462451500000007,25.982110155927938,25.56758494699178,-64.4280542291471,42.44485919790905,Bear+,Bear,0,14.16,57.408047,840,USA,Electrical Equipment,32.9999,11.93,57.090779062966845,15.748587570621474,ERR_NO_TREND,NoReversal,NoReversal,0,-2,Continuation,Bull[Volatile],2025-11-17 05:06:46,3,-2,-2
2025-10-30,86.09,87.12,85.0,86.64,3465769,ACGL,23.303398744414935,Bear,91.1277499999999,89.22537736484792,88.04456860543362,-70.35628746241453,42.52936853146433,Bear,Bear,-1,92.52,32820.992,552,USA,Insurance,102.37,82.445,9.621959558464399,10.889537397319504,BullishReversal[Weak],NoReversal,NoReversal,0,2,Continuation,Bear[Volatile],2025-11-17 05:06:50,-4,3,-1
2025-10-30,10.925,11.13,10.78,10.96,39943215,ACHR,20.44667064083091,Bull,9.6205,10.763252099451336,11.274529882892585,-89.64563530283253,48.249551859058585,Nil,Bull,0,7.88,6172.902,3720,USA,Aerospace & Defense,14.62,4.05,46.10123119015047,48.60406091370558,ERR_NO_TREND,NoReversal,NoReversal,0,1,Reversal_Down,Bull[PullbackInBull],2025-11-17 05:06:51,2,-2,10
2025-10-30,22.75,22.98,21.74,21.8,1668548,ACHC,22.141899405524928,Bear,26.83430000000005,23.529623485711774,23.67175731743981,-147.13532602160603,35.15859942219969,Nil,Nil,0,16.02,1917.1154,1112,USA,Health Care,47.08,15.68,65.97281223449447,2.122347066167285,ERR_NO_TREND,NoReversal,NoReversal,0,-2,Continuation,Bear[Volatile],2025-11-17 05:06:54,-4,-4,-52
2025-10-30,4.93,5.24,4.8,5.24,1136681,ACHV,42.44002713745265,Bull,2.9906500000000023,3.6410186553528447,4.266429350075217,84.86920060149978,73.66799704217377,Bull+,Bull,0,4.38,254.50275,4258,USA,Biotechnology,5.78,1.84,24.221453287197235,57.99086757990868,ERR_NO_TREND,NoReversal,NoReversal,0,3,Continuation,Bull[TrendingUp],2025-11-17 05:07:01,4,4,63
2025-10-30,11.83,12.055,11.73,11.73,162349,ACIC,16.917886406712157,Bull,11.367075000000005,11.509569654846041,11.773748176589248,-26.6141932547576,50.45984637434358,Nil,Bull,0,11.68,588.10956,135,USA,Insurance,15.08,9.97,22.546419098143232,14.640410958904104,ERR_NO_TREND,NoReversal,NoReversal,0,1,Reversal_Down,Bull[PullbackInBull],2025-11-17 05:07:04,3,-3,-1
2025-10-30,18.26,18.4,17.87,17.91,6653577,ACI,30.282020055146862,Bear,20.41864999999996,18.672113344315278,18.505824755994443,-23.89369591857167,42.55466259956403,Bear+,Bear,0,18.21,9643.093,875,USA,Retail,23.2,16.7,21.508620689655167,8.29214717188359,ERR_NO_TREND,NoReversal,NoReversal,0,-3,Continuation,Neutral[ShortTrend],2025-11-17 05:07:05,-4,-4,-35
2025-10-30,3.75,3.88,3.38,3.38,547516,ACIU,43.63160659894754,Bull,2.265675000000001,2.8898888938791485,3.1981388682874643,52.97351324337819,55.19060719422117,Bull,Bull,0,3.29,0.0,,USA,,4.0,1.4299,17.75,56.53799392097265,ERR_NO_TREND,NoReversal,NoReversal,0,1,Reversal_Down,Bull[TrendingUp],2025-11-17 05:07:06,4,-4,-7
2025-10-30,47.23,48.53,46.67,47.23,1234412,ACIW,22.59608627705987,Bear,49.775750000000045,49.785466947819984,49.87405802200604,-140.57434673948836,33.00132852508168,Nil,Nil,0,46.965,4888.208,1889,USA,Technology,59.71,40.45,21.344833361246017,13.872032364526776,ERR_NO_TREND,NoReversal,NoReversal,0,-4,Continuation,Neutral[ShortTrend],2025-11-17 05:07:13,2,-1,-9
2025-10-30,83.14,84.7,81.74,81.84,599197,ACLS,20.522659123972524,Bear,68.84845000000001,84.00678401933892,84.23669771721885,-39.636646818830954,42.706675102500256,Nil,Nil,0,81.54,2598.2148,1202,USA,Semiconductors,102.93,40.4,20.781113378023896,50.45376502330146,ERR_NO_TREND,NoReversal,NoReversal,0,1,Reversal_Down,Neutral[ShortTrend],2025-11-17 05:07:15,2,-2,-18
2025-10-30,85.68,88.09,84.9575,87.5,260876,ACLX,38.08513167344577,Bull,69.22497500000006,81.02968769665397,85.3407256938743,7.254754479710834,58.45703791912403,Bull,Bull,0,89.98,4853.2095,3653,USA,Biotechnology,103.66,47.8601,13.19699016013891,46.81029117581684,ERR_NO_TREND,NoReversal,NoReversal,0,-1,Reversal_Up,Bull[TrendingUp],2025-11-17 05:07:19,3,2,45
2025-10-30,132.44,135.0,132.44,133.66,615567,ACM,13.889420491602017,Bull,111.42949999999982,128.41334555873624,131.78485218181365,110.66955718313504,58.25918626057673,Bull+,Bull,0,133.52,17325.273,891,USA,Construction,135.52,85.0,1.475796930342388,36.33912522468544,ERR_NO_TREND,NoReversal,NoReversal,0,2,Continuation,Bull[Volatile],2025-11-17 05:07:24,3,1,19
2025-10-30,41.67,42.3,40.13,41.22,773017,ACMR,17.548604098742175,Bull,27.13039999999999,36.445684890193995,39.7523631622664,48.08538919910657,56.288480023119725,Bull,Bull,0,31.51,2043.522,1184,USA,Semiconductors,45.12,13.87,30.164007092198574,55.982227864170106,ERR_NO_TREND,NoReversal,NoReversal,0,1,Reversal_Down,Bull[Volatile],2025-11-17 05:07:26,3,-2,-2
2025-10-30,44.01,44.97,43.855,44.97,12260,ACNB,19.43488442159887,Bear,42.47310000000004,44.18242180485637,44.312948050240834,66.211224671668,54.187051242716066,Bull,Nil,0,47.32,481.51044,378,USA,Banking,49.25,35.7,3.9187817258883206,24.55621301775147,BullishReversal[Weak],NoReversal,NoReversal,0,-4,Reversal_Up,Neutral[Volatile],2025-11-17 05:07:35,4,-2,-15
2025-10-30,12.18,12.25,12.11,12.14,42773,ACNT,17.310770511309357,Bull,12.339975000000006,12.338612855502564,12.22695226303368,-21.198102528962583,46.84589573477682,Bear+,Nil,0,13.79,112.13499,3469,USA,Metals & Mining,13.86,9.42,0.5050505050505083,31.68963016678752,ERR_NO_TREND,NoReversal,NoReversal,0,-2,Continuation,Bull[Volatile],2025-11-17 05:07:37,-3,-2,-8
2025-10-30,6.5,6.63,5.92,6.18,292760,ACOG,23.812609537405283,Bear,7.481880499999988,7.623915046215456,6.992610454052475,-198.11078372067348,31.903944647696402,Bear+,Bear,0,5.94,121.2322,4331,USA,Biotechnology,11.54,3.75,48.526863084922,36.86868686868687,ERR_NO_TREND,NoReversal,NoReversal,0,-5,Continuation,Bear[Volatile],2025-11-17 05:07:37,2,4,18
2025-10-30,245.81,251.88,245.482,249.25,3982225,ACN,14.76475693306219,Bull,296.81865000000005,250.00633995306086,246.84616471396927,41.069067624067294,52.88270084011158,Nil,Nil,0,245.21,150631.72,677,USA,Technology,398.35,229.4001,38.44357976653696,6.447493984747766,ERR_NO_TREND,NoReversal,NoReversal,0,-1,Reversal_Up,Neutral[Volatile],2025-11-17 05:07:37,-2,2,18
2025-10-30,2.31,2.49,2.2701,2.49,1321044,ACRS,28.533074890535328,Bull,1.7434499999999917,1.9860843725973043,2.148240198511136,118.90073266794298,66.00016334779717,Bull,Bull,1,2.52,243.74748,4122,USA,Pharmaceuticals,5.17,1.05,51.25725338491296,58.33333333333333,ERR_NO_TREND,NoReversal,NoReversal,0,-1,Reversal_Up,Bull[TrendingUp],2025-11-17 05:07:49,4,4,75
2025-10-30,1.88,1.97,1.88,1.94,206834,ACRV,38.185204178049496,Bull,2.4604999999999975,1.7483081236035347,1.9023589353378536,0.6518360641177097,54.93623120199157,Bull,Bull,0,2.24,63.85496,1961,USA,Biotechnology,8.5399,1.05,73.77018466258387,53.125,ERR_NO_TREND,BearishReversalWeak,NoReversal,0,-2,Reversal_Up,Neutral[ShortTrend],2025-11-17 05:07:51,-3,4,32
2025-10-30,34.93,35.71,34.8,35.5,280186,ACT,17.993097950179664,Bear,35.59324999999995,36.64471300249872,36.10089038474611,-88.58002281921061,42.37468837901761,Bear,Bear,0,37.7,5299.8765,668,USA,Financial Services,39.47,30.79,4.484418545730929,18.328912466843505,ERR_NO_TREND,BearishReversalWeak,NoReversal,0,-3,Reversal_Up,Neutral[Volatile],2025-11-17 05:07:52,2,4,32
2025-10-30,3.31,3.35,3.3,3.34,83064,ACTG,14.85731770487712,Bear,3.606400000000005,3.410736296499314,3.4259603237232144,-103.80751671488055,45.035307422069806,Nil,Nil,0,3.67,316.33957,3255,USA,Financial Services,4.66,2.7,21.244635193133053,26.430517711171653,BullishReversal[Weak],NoReversal,NoReversal,0,-4,Reversal_Up,Bear[Volatile],2025-11-17 05:07:53,-4,2,5
2025-10-30,6.84,6.84,6.295,6.58,17210,ACTU,18.24766780525438,Bear,7.914304999999997,7.322621680772021,7.169170697550884,-140.0214802680208,38.37136345088511,Bear,Bear,0,5.91,150.1519,4329,USA,Biotechnology,11.99,5.47,50.70892410341952,7.44500846023689,ERR_NO_TREND,NoReversal,NoReversal,0,-2,Reversal_Up,Bear[Volatile],2025-11-17 05:07:54,-4,0,-40
2025-10-30,8.79,8.99,8.755,8.9,2018574,ACVA,26.358369671845928,Bear,14.62685000000002,10.25909088210529,9.298211514338542,-50.166238897758646,39.15567635025897,Bear+,Bear,0,6.24,1402.6731,3152,USA,Commercial Services & Supplies,23.456,4.95,73.39699863574351,20.673076923076927,ERR_NO_TREND,NoReversal,NoReversal,0,-4,Continuation,Bear[TrendingDown],2025-11-17 05:08:03,-3,-1,-37
2025-10-30,1.79,1.92,1.752,1.92,49116,ADAG,11.806946421895155,Bull,1.8782050000000015,1.9517392476112596,1.8779497364763515,-1.2281569403232517,51.22040639240395,Nil,Nil,0,1.83,70.69691,4155,USA,Biotechnology,3.16,1.3,42.08860759493671,28.96174863387978,ERR_NO_TREND,BullishReversalWeak,NoReversal,0,2,Continuation,Bear[Volatile],2025-11-17 05:08:05,4,3,14
2025-10-30,4.61,4.8,4.52,4.63,573158,ADCT,39.40414714545416,Bull,2.5653999999999946,3.8578290560478443,4.22179868836395,142.389808604293,65.09949682920285,Bull+,Bull,0,3.96,446.06012,4268,USA,Biotechnology,4.8,1.05,17.499999999999993,73.48484848484848,ERR_NO_TREND,NoReversal,NoReversal,0,5,Continuation,Bull[TrendingUp],2025-11-17 05:08:10,4,1,37
2025-10-30,338.2,344.695,333.1,339.24,4373224,ADBE,16.541855825724003,Bear,384.04077499999994,351.41063336521876,347.5587089962342,-56.88391363556115,43.407664070050295,Bear,Bear,0,331.11,140452.86,900,USA,Technology,557.8999,323.0329,40.65064360111912,2.4394008033584047,ERR_NO_TREND,NoReversal,NoReversal,0,-1,Reversal_Up,Bear[Volatile],2025-11-17 05:08:11,-3,1,-6
2025-10-30,17.45,17.74,17.03,17.12,661735,ADEA,23.872782302591844,Bull,14.250649999999997,16.29375088079775,16.955873781592707,53.045646962203364,53.926398353032525,Bull,Bull,0,12.86,1450.7744,1608,USA,Technology,18.25,10.59,29.534246575342472,17.651632970451004,ERR_NO_TREND,NoReversal,NoReversal,0,-2,Continuation,Bull[Volatile],2025-11-17 05:08:16,4,-4,-18
2025-10-30,235.04,236.625,232.82,232.9,3271680,ADI,24.85611636015195,Bear,224.00212500000012,240.16927042902532,239.76931294663638,-93.0024002985291,41.72832695835264,Bear+,Bear,0,234.89,114645.3,2453,USA,Semiconductors,258.13,158.65,9.0032154340836,32.45774617906253,ERR_NO_TREND,BearishReversalWeak,NoReversal,0,-3,Continuation,Neutral[ShortTrend],2025-11-17 05:08:20,2,-2,-20
2025-10-30,15.41,15.76,15.255,15.27,2281964,ADMA,14.125230205956612,Bull,17.909600000000008,15.684286240759256,15.144477662085299,96.28663584001775,50.80233058551615,Nil,Nil,0,15.56,3491.1675,1322,USA,Biotechnology,25.67,13.5,39.38449552006234,13.239074550128539,ERR_NO_TREND,NoReversal,NoReversal,0,-3,Continuation,Neutral[Volatile],2025-11-17 05:08:21,-2,-2,-18
2025-10-30,61.0,61.355,60.62,60.69,2521048,ADM,9.939223398178896,Bear,53.092950000000016,60.82248565443003,61.73250847521248,-102.89137300765557,44.87673979818799,Nil,Nil,0,58.61,27521.004,1834,USA,Food Products,65.0,40.98,9.830769230769231,30.080191093670027,ERR_NO_TREND,NoReversal,NoReversal,0,-3,Reversal_Up,Neutral[Volatile],2025-11-17 05:08:25,2,1,9
2025-10-30,23.18,23.51,22.81,23.16,802466,ADNT,16.379929089509385,Bear,18.806099999999986,23.536083046562577,23.635647527691933,-52.86301748565956,44.039535975315246,Nil,Nil,0,20.02,1728.5071,1615,USA,Auto Components,26.16,10.04,23.47094801223242,49.85014985014985,ERR_NO_TREND,NoReversal,NoReversal,0,2,Reversal_Down,Neutral[Volatile],2025-11-17 05:08:28,3,1,9
2025-10-30,262.22,265.92,260.22,261.53,2792343,ADP,48.1547944485453,Bear,301.58440000000036,288.48989784528214,280.5762023335978,-279.7387590541421,19.091631441742155,Bear,Bear,0,253.09,103963.555,1305,USA,Professional Services,329.9295,249.68,23.289672490638157,1.3473467936307215,BullishReversal[Moderate],NoReversal,NoReversal,0,-6,Reversal_Up,Bear[TrendingDown],2025-11-17 05:08:33,-4,1,-15
